611,複数の国々に拠点を持っている巨大な企業のこと何ということでしょう？,□□□□□,多国籍企業,スプーキーブーギー
612,かつては「先進国(せんしんこく)」に対して、「後進国(こうしんこく)」という言葉が使われていた、経済成長が途上とされる国を何という？,□□□□□,発展途上国,スプーキーブーギー
613,人間の角膜に密着させて視力の矯正に用いる薄型のレンズのことを何というでしょう？,□□□□□レンズ,コンタクト,卍
614,「out of place artificts(場違いな人工物)」からなる造語、その時代にそぐわない出土品、当時の技術では製作が不可能と考えらる加工品,□□□□□(カタカナ),オーパーツ,卍
615,イスラム美術にみられる、植物の蔓や葉、星などを図案化した幾何学的な文様を何という？,□□□□□,アラベスク,卍
616,特定の目的のために借り切った飛行機やバスのことを英語で何というでしょう？,□□□□□便,チャーター,卍
617,地質調査や温泉開発のため地中に深い穴を掘ることを、英語で何というでしょう？,□□□□□,ボーリング,卍
618,英語でアメリカ人は「アメリカン」、イタリア人は「イタリアン」といいますが、ドイツ人は何というでしょう？,□□□□□,ジャーマン,卍
619,ある個人や団体を激しく非難することを「たたくこと」という意味の英語で何というでしょう？,□□□□□,バッシング,卍
620,野球やボクシングなどスポーツ競技の左利き選手や、楽器などの左利き演奏者のことを何という？,□□□□□,サウスポー,卍
621,ペアーズ、タップル、ティンダーなどは何アプリと言われている？,□□□□□アプリ,マッチング,卍
622,一昔前のテレビやパソコンのディスプレイに用いられた装置のことを、発明者の名にちなんで何という？,□□□□□,ブラウン管,卍
623,インターネットURLに使われる「WWW」の、2つ目のWは「Wide」 3つ目は「Web」。では1つ目は？,□□□□□,WORLD,卍
624,Twitter、Facebookなどを指す言葉「SNS」の最初のSは？,□□□□□(カタカナ),ソーシャル,卍
625,老化を防止するために行われる医療や美容のことを「加齢への抵抗」という意味の英語で何というでしょう？,アンチ□□□□□,エイジング,卍
626,　淡水魚も海水魚も住める水,□□□□□,好適環境水,卍
627,パソコン(PC)、パソコンのコンはコンピュータの略です。ではパソは何の略でしょう？,□□□□□コンピューター,パーソナル,卍
628,パソコンや電子機器の記憶容量で使われる単位「GB」は何の略？,□□□□□,ギガバイト,卍
629,コンピューターシステムの開発や設計を行う「SE」とは何という言葉の略でしょう？,システム□□□□□,エンジニア,卍
